ln_nbr,fd_cde,kind_cde_ln,int_rate_note,int_rate_note_1st,pymt_typ_cde,dir_pymt_cde,dte_amortn_efctv,dstr_dclrd_cde,mrg_cntrl,docmt_typ_cde,dte_oblgn_ln,asstnc_typ_cde,ln_amt_oblgn,begng_frmr_rnchr_cde,colltl_cde,cpn_procg_dte,case_nbr_chng_cde,pymt_asstnc_meth_cde,int_rate_prev,int_rate_prev_redfnd
852902,4,3,11.7386,9.0627,7,7,2013-09-24,9,19,A,2015-10-24,794,32981.42,W,5,2018-09-25,4,2,5.06,18.5692
285375,0,0,4.7209,11.0077,7,5,2017-11-02,7,63,D,2020-02-18,930,137445.79,F,6,2014-07-11,4,2,5.8614,12.2916
674817,3,0,6.7256,11.4423,6,4,2020-07-23,9,53,D,2016-08-29,730,413322.19,W,3,2016-03-05,8,3,11.8156,12.4954
661304,1,9,11.2423,10.5382,7,3,2017-10-14,5,16,A,2014-02-06,774,285973.88,O,7,2019-12-04,2,1,12.1826,14.3288
107521,3,4,1.0597,10.0302,4,4,2010-10-17,5,25,A,2021-12-21,820,54140.52,F,1,2012-04-28,8,4,5.0823,13.8792
209886,6,9,5.4807,9.9347,9,0,2017-09-29,4,79,G,2017-08-07,390,437664.46,W,4,2020-05-28,9,0,14.6286,12.4638
838625,2,3,10.9852,17.9957,2,0,2014-09-17,6,72,F,2014-03-11,136,151561.3,R,5,2019-06-16,1,4,6.8205,11.3811
508298,2,1,13.9004,15.5637,1,7,2018-12-05,9,53,A,2016-12-01,517,283627.69,W,9,2019-04-30,8,5,7.7674,7.9277
383368,7,9,1.6082,6.2748,9,8,2010-05-17,2,26,A,2019-12-05,207,86308.66,W,7,2021-09-26,8,6,13.2085,12.2381
555926,4,2,4.8346,11.9117,8,1,2020-01-24,3,62,D,2015-09-08,709,460487.18,F,1,2014-09-04,0,1,8.3531,15.0068
886140,8,6,10.2729,15.8188,2,0,2013-12-02,8,85,B,2020-01-07,611,306128.31,F,3,2017-11-25,1,8,12.8164,15.199
883232,9,4,4.8908,13.3916,4,3,2015-07-06,9,14,C,2017-09-03,590,111163.37,F,2,2014-11-08,7,2,8.9885,16.5208
126685,1,0,3.836,9.1983,4,2,2011-07-31,4,54,E,2012-10-01,809,445404.66,O,6,2020-10-31,5,0,10.3289,7.7294
380231,5,2,13.3308,13.1793,2,8,2010-05-14,4,83,G,2016-12-07,597,52818.6,R,1,2015-07-08,1,7,12.8868,7.5844
514999,9,5,6.8494,17.6545,5,6,2012-08-25,1,15,A,2020-04-19,215,496785.2,R,1,2016-11-27,9,6,14.7953,17.5033
750435,7,8,5.3815,14.807,7,1,2019-03-03,6,11,D,2019-10-26,269,211508.69,R,5,2020-09-29,5,9,14.6048,18.5298
171256,8,7,1.8205,8.0072,2,6,2010-11-04,2,57,C,2020-09-26,855,91831.43,W,3,2016-05-16,4,7,13.2423,15.9515
876049,1,0,12.3365,15.343,3,7,2014-10-15,1,45,B,2013-10-14,254,309490.6,F,3,2018-02-26,8,7,11.2389,10.566
530844,8,1,9.1685,15.7722,9,5,2012-08-18,9,86,A,2014-06-18,364,393435.64,F,4,2012-04-29,4,3,13.8144,17.7858
654850,2,2,7.7977,6.2241,8,0,2010-03-02,8,65,A,2012-08-04,366,335838.31,F,7,2014-10-05,5,4,8.8089,14.0376
226908,3,6,10.9773,13.6385,6,6,2019-02-28,1,33,A,2015-11-14,337,258131.54,R,9,2019-11-13,3,3,14.2525,18.9201
319116,5,5,8.7782,7.2779,1,6,2020-07-18,1,31,D,2011-07-07,507,353262.52,O,1,2012-02-06,5,8,9.5662,8.4095
322679,3,1,11.4165,5.9971,3,7,2015-03-14,9,37,D,2020-05-31,189,202649.03,O,5,2018-11-24,2,4,12.04,9.0136
512454,1,4,1.3332,12.2792,6,1,2019-10-08,2,58,C,2011-06-25,829,107967.23,F,4,2013-09-13,8,8,10.2971,17.42
124190,1,9,8.2308,9.2959,2,2,2020-11-14,6,44,E,2016-05-31,279,334905.16,R,1,2019-05-10,9,1,5.6703,8.7866
121119,4,8,8.2313,15.3779,9,6,2011-11-17,3,33,D,2018-10-21,270,342435.41,F,8,2012-11-08,6,0,12.2696,11.9902
103839,6,8,9.7017,12.8936,6,6,2016-04-06,1,18,F,2021-04-09,262,17781.15,W,1,2017-01-24,0,5,9.7062,15.0639
235837,7,7,10.6697,5.7241,8,6,2015-06-10,2,21,B,2013-11-12,276,224917.8,W,5,2019-11-05,8,1,5.2565,5.1352
324004,8,9,11.0202,6.5952,5,1,2018-11-25,7,78,C,2013-08-22,258,75539.15,W,8,2014-11-14,8,1,14.4981,8.4583
681845,4,6,11.3727,14.7936,9,3,2016-11-21,7,34,F,2013-02-11,755,427284.02,O,8,2016-03-30,2,2,11.4351,15.7404
238996,3,4,6.2153,9.5114,5,0,2011-07-18,2,54,G,2021-03-30,910,223451.11,R,3,2017-09-24,7,3,7.9914,15.357
326097,5,0,8.8837,16.0287,6,6,2010-09-01,6,76,F,2015-10-15,412,426111.62,W,3,2020-04-29,1,2,13.3071,9.477
765108,6,4,11.569,13.2682,2,4,2013-03-17,2,78,A,2021-10-30,751,322470.39,W,7,2018-06-05,8,7,13.1599,12.5092
321999,5,3,12.6957,10.9856,1,4,2010-11-11,5,63,E,2021-05-01,507,48594.96,O,7,2020-02-17,9,5,5.078,10.2834
183030,5,8,7.2664,13.5523,1,5,2012-09-25,9,24,C,2016-05-21,610,470723.25,W,2,2016-12-03,3,1,10.2088,11.5698
675046,7,9,8.5814,11.5623,3,7,2019-02-05,4,17,C,2017-09-13,894,472189.44,O,6,2022-01-07,7,6,6.0696,7.9726
537874,8,1,8.7683,7.7607,5,2,2018-03-21,6,88,A,2017-05-12,635,438361.38,F,2,2012-12-28,2,9,12.6546,7.0721
254457,7,8,13.6674,8.8955,1,5,2010-07-25,2,82,C,2012-09-03,194,225403.39,F,3,2014-11-22,6,5,13.4757,9.5695
679931,3,4,13.1907,6.8088,4,1,2014-04-28,1,74,C,2013-07-25,246,58435.02,W,7,2022-05-08,6,3,7.0119,14.5768
571848,5,3,3.0992,16.9149,6,9,2019-12-02,7,17,G,2013-01-29,589,379707.49,W,1,2014-07-05,2,6,13.4472,11.3985
169050,5,7,1.963,15.5245,6,7,2013-04-05,8,18,E,2013-09-23,347,470007.07,R,9,2022-04-17,9,6,11.8271,18.6276
852864,9,9,9.6858,8.8478,4,3,2015-10-25,2,52,B,2011-11-13,417,382593.75,R,9,2022-09-30,0,9,9.9113,9.9404
200043,6,2,3.0335,8.0868,7,9,2013-05-13,7,26,D,2017-12-27,686,23462.66,R,2,2015-02-19,0,9,5.5122,17.2231
524613,8,6,3.0648,11.0077,4,0,2010-10-30,8,27,D,2018-06-10,798,157163.98,F,4,2015-04-01,1,8,7.9907,14.042
776381,1,8,8.2446,6.7615,6,8,2012-03-08,5,74,E,2013-02-15,450,423133.05,F,8,2021-10-14,3,6,8.3495,11.4467
526790,1,1,11.9978,14.0806,4,8,2016-07-22,1,87,D,2017-03-23,217,370298.42,R,9,2013-10-04,0,0,7.5134,8.2693
333079,6,7,8.9262,13.9301,9,3,2012-03-01,2,76,E,2013-07-23,656,138680.28,R,6,2022-04-09,5,6,8.6746,8.1679
745104,5,7,2.2989,12.8153,6,5,2012-02-23,4,25,A,2012-07-09,537,395094.78,R,3,2018-03-31,8,6,5.4022,7.8616
848989,2,5,8.1784,6.4796,6,0,2019-04-22,8,72,A,2020-10-03,593,251160.96,O,4,2016-02-26,3,1,8.4844,5.0427
852564,4,8,3.5767,5.1702,5,4,2018-02-22,3,19,F,2020-06-12,278,193935.54,W,3,2022-07-11,5,1,12.3424,18.0942
396570,5,8,1.8448,13.5086,4,9,2020-06-16,2,12,A,2019-03-23,120,235075.9,O,9,2014-05-26,0,2,7.8757,15.9633
250508,4,5,14.1004,5.5006,2,1,2011-06-09,6,29,A,2012-12-11,499,39362.31,R,7,2019-02-27,2,7,12.3695,6.2413
872659,0,8,4.9134,13.7554,5,7,2020-07-26,6,46,F,2015-03-02,672,428514.8,O,9,2013-11-24,4,7,6.675,13.015
358576,9,1,9.079,14.0829,4,5,2016-06-09,7,68,C,2019-11-20,370,289723.86,W,2,2013-11-04,7,3,12.9573,13.1552
631563,9,1,8.4479,11.8688,8,4,2010-06-14,2,18,A,2012-05-28,153,48165.38,R,5,2020-10-02,5,4,10.6647,17.8219
793536,5,0,14.1918,16.1873,9,0,2013-10-04,7,61,F,2014-05-06,589,382385.77,O,9,2021-07-26,2,2,7.1688,8.4193
190642,2,8,14.354,17.9835,6,5,2018-11-16,6,56,G,2018-07-06,480,344834.52,O,8,2014-08-21,7,6,10.0528,14.5232
774359,1,2,5.555,14.6774,8,9,2020-02-29,8,33,C,2014-03-27,316,295075.7,W,2,2018-10-05,4,7,6.0744,14.6104
539433,1,5,3.8043,14.1956,5,4,2017-08-09,9,47,E,2013-05-11,165,285237.97,F,9,2013-09-30,0,8,10.5002,17.0752
530203,8,6,8.8257,15.9496,7,2,2017-07-19,5,54,F,2012-12-01,732,353933.64,W,9,2017-12-04,4,7,12.5091,17.8139
284631,2,9,12.0316,16.8927,7,1,2019-04-08,8,90,G,2017-04-15,598,292738.31,R,3,2014-02-02,9,7,13.9173,18.1576
804306,4,8,8.519,6.35,8,3,2017-11-17,3,81,C,2015-09-19,479,20988.52,O,6,2017-08-12,3,9,14.0287,7.3966
517442,7,8,2.0977,15.9927,9,5,2014-06-30,6,60,G,2020-02-25,336,270057.57,W,5,2015-11-11,5,7,7.7851,6.0798
443926,5,8,13.5475,5.6954,4,9,2017-02-11,4,12,D,2014-08-29,943,32443.2,R,5,2021-07-19,9,0,14.3948,12.208
450424,1,0,14.4145,17.7177,1,0,2014-05-03,8,81,D,2013-07-04,255,24756.71,O,4,2012-09-18,1,9,13.8066,14.1927
144455,6,5,12.2539,9.6783,5,3,2010-12-06,2,46,B,2020-07-04,505,140253.96,R,7,2021-07-10,6,3,10.0467,11.8366
755935,2,5,9.9186,16.9315,8,0,2013-01-21,2,69,C,2014-09-21,902,18185.9,R,1,2019-03-07,8,5,13.3689,7.0066
539881,1,4,8.4513,9.444,7,0,2010-01-05,1,22,E,2018-08-05,437,454224.5,W,9,2015-08-10,4,9,12.6703,9.4854
754959,5,9,12.0209,8.0684,3,8,2020-02-18,7,43,F,2011-06-15,786,323875.31,R,2,2020-05-10,2,1,8.1217,11.02
743994,6,3,1.9045,7.4774,8,5,2012-04-29,2,16,F,2019-08-17,779,187685.02,O,4,2016-05-07,3,8,9.4769,7.3739
195436,2,7,14.5021,10.8851,9,8,2019-05-08,8,53,E,2014-01-02,191,349511.49,W,4,2018-04-03,2,6,11.4359,13.6745
183192,1,3,8.1681,8.9351,5,1,2016-01-02,1,23,F,2015-07-25,446,186855.26,W,9,2013-06-11,6,3,11.3012,13.2094
243905,2,4,13.6736,8.1845,1,4,2020-02-28,7,45,G,2011-07-12,676,35768.91,F,2,2012-02-17,3,0,8.7799,18.2026
476820,4,5,11.1998,16.7928,8,5,2017-05-15,1,13,E,2011-12-03,204,393288.23,W,1,2016-06-26,7,4,9.116,10.3843
227607,2,2,5.4443,16.9767,3,8,2014-11-19,9,11,E,2019-10-22,265,426140.21,R,3,2013-09-10,5,8,9.582,16.7453
529373,1,3,5.5804,5.4488,7,8,2010-09-29,5,89,E,2012-12-30,758,110537.73,R,2,2014-01-02,8,9,10.0434,8.6462
102821,6,0,8.0298,9.1137,7,1,2012-09-30,7,81,A,2021-11-18,186,409215.84,R,9,2012-02-08,9,5,8.4084,15.6865
211201,6,2,3.3517,12.4279,5,1,2018-11-21,4,75,A,2015-12-19,810,135735.28,F,1,2022-08-14,3,7,5.815,6.5431
578898,4,7,4.034,16.4455,8,8,2016-11-09,2,66,D,2020-03-08,761,354142.94,F,2,2021-09-04,2,4,10.394,7.206
154042,5,7,1.0353,11.8674,9,1,2016-12-27,5,39,G,2014-08-09,635,495743.37,O,4,2019-04-04,2,1,7.4995,9.7366
483855,1,2,4.4519,7.4497,9,1,2020-08-06,1,23,C,2012-06-02,229,392979.61,R,5,2016-11-11,0,9,6.9646,13.6895
705011,7,4,13.3831,11.5012,4,3,2020-10-09,3,20,F,2019-03-23,391,88283.02,O,7,2018-03-31,7,0,8.774,11.3454
723059,1,4,5.0093,15.4409,5,1,2019-12-26,2,68,F,2016-04-25,457,389245.71,F,6,2022-04-28,1,6,8.7173,14.0338
375176,2,9,2.9646,17.3093,6,4,2011-08-01,4,90,B,2019-09-18,410,435277.14,F,9,2022-01-24,6,0,7.6122,9.2916
352030,0,8,13.6884,14.2591,5,8,2018-01-22,4,63,C,2021-10-15,860,295979.61,W,5,2014-03-16,7,5,8.5955,18.5928
255753,0,7,5.7674,12.8031,2,1,2017-03-10,9,14,C,2014-03-28,238,385776.18,O,7,2018-05-04,3,2,6.5246,5.1573
268202,3,4,5.376,16.3201,5,3,2017-01-23,4,81,E,2019-07-12,487,154316.42,R,4,2015-12-16,4,4,5.0605,13.8473
520326,7,0,1.6158,12.8797,7,2,2013-09-05,4,39,E,2020-12-22,496,77547.93,R,5,2017-01-05,3,6,12.4992,7.6002
368632,5,8,4.3865,11.2562,4,7,2010-02-08,1,20,D,2019-05-18,477,289100.67,O,7,2015-12-21,8,8,5.564,15.1573
509573,7,3,11.431,16.0885,1,4,2014-06-02,9,35,F,2021-03-11,730,192160.56,O,5,2017-08-10,2,0,9.3769,11.6915
446661,2,0,10.51,17.8226,4,5,2014-02-05,6,52,E,2014-09-12,100,319462.33,O,2,2014-06-10,7,2,10.029,5.7027
670342,8,1,2.0904,14.5518,9,4,2012-01-24,5,78,G,2015-12-25,614,48149.93,W,7,2021-01-01,1,7,6.971,7.0148
530209,2,0,6.1337,17.2403,9,2,2019-04-13,3,42,B,2012-09-07,407,183926.91,O,6,2015-05-30,4,0,8.5738,18.0567
420838,3,8,13.8762,11.6871,6,8,2020-09-19,7,47,D,2021-09-27,340,462223.78,W,1,2015-08-18,4,2,13.3119,12.9217
688637,5,6,10.0422,12.0457,5,4,2018-01-31,2,23,E,2021-09-30,872,496600.74,F,7,2022-12-08,7,2,5.8373,16.2128
266785,7,4,4.3642,13.784,6,9,2011-07-07,1,86,D,2018-08-03,344,193603.51,W,5,2019-08-17,7,4,8.3205,15.6212
530352,4,3,5.3777,5.2586,2,7,2012-03-24,4,12,E,2013-08-12,433,75313.89,F,5,2016-03-23,2,8,11.0904,17.312
860514,9,0,4.5842,14.3048,5,1,2016-03-06,4,54,C,2011-05-13,500,170014.51,O,6,2014-11-12,3,5,7.5068,5.3051
865602,4,4,4.15,12.9701,5,0,2018-12-17,2,27,D,2021-10-24,225,383445.57,R,2,2015-09-25,6,6,10.6768,9.8756
327286,0,4,14.437,7.1182,3,6,2012-02-08,9,48,F,2020-09-30,507,196813.57,W,2,2021-09-04,5,2,13.281,5.7753
262245,2,2,10.6378,8.353,8,1,2010-10-05,7,11,F,2017-11-24,385,378836.09,O,8,2021-05-15,1,7,12.4623,5.5128
642472,3,5,1.6478,7.2929,9,1,2015-05-16,9,41,A,2014-10-02,776,281412.21,R,4,2016-02-02,1,9,8.4905,10.156
818272,9,4,6.9434,8.961,9,0,2020-04-15,5,47,E,2013-11-08,329,388664.5,F,3,2017-08-23,6,0,14.7208,11.994
833230,2,8,14.0745,6.7272,8,2,2019-07-26,8,85,D,2017-03-22,495,457498.2,O,4,2022-05-06,7,1,14.9141,16.1055
606809,7,4,14.3049,12.8594,5,1,2013-08-19,4,88,C,2019-09-02,338,134607.81,O,4,2019-01-13,9,2,6.6443,16.9534
177700,6,0,7.4791,16.773,3,2,2012-10-29,9,71,A,2018-02-17,161,166220.51,F,9,2013-06-26,4,2,14.0682,5.4029
698209,8,0,12.234,7.3005,5,8,2010-11-30,6,70,B,2015-12-21,368,25019.98,R,3,2018-02-09,5,2,7.0124,18.987
362247,0,8,5.0089,11.58,1,5,2013-03-03,6,20,D,2021-08-04,244,341731.27,F,1,2017-06-07,4,4,14.1831,15.0787
380853,0,9,13.9248,5.7615,9,4,2017-12-08,3,39,C,2011-02-28,134,320362.8,F,7,2020-04-07,6,9,6.2313,8.1899
746271,2,5,8.5387,17.8004,7,3,2018-08-20,6,80,E,2020-03-20,889,496171.88,O,7,2020-09-25,1,0,9.0563,15.3916
179479,1,5,5.3417,15.363,9,4,2019-11-25,8,78,D,2014-09-30,766,348392.39,W,2,2014-08-18,3,8,9.8041,8.2505
576113,1,3,8.9233,8.062,1,6,2015-12-03,1,63,B,2018-05-22,506,453643.36,R,8,2022-03-16,7,3,14.8948,17.5257
507806,6,7,4.9838,15.6718,9,4,2020-03-01,5,78,F,2014-05-02,888,307141.14,F,9,2019-02-16,2,1,7.6519,11.8092
597928,4,0,2.039,17.948,3,5,2011-04-21,4,81,C,2011-01-07,464,237713.68,R,3,2016-07-06,6,4,7.5594,12.11
198361,5,0,8.8496,9.1213,7,7,2013-08-16,3,28,G,2020-04-20,945,305110.38,F,7,2022-03-07,3,6,6.7323,7.0437
692318,8,6,9.7542,16.6474,4,7,2019-07-07,5,88,E,2015-11-11,786,173377.47,W,2,2019-10-27,0,8,6.1257,11.0609
104841,1,9,7.9619,11.798,8,2,2011-05-12,8,20,A,2019-10-01,214,168894.6,R,9,2021-05-28,5,4,8.0967,8.7384
619026,2,7,11.1208,17.8831,5,5,2014-11-14,7,40,G,2019-01-14,304,194696.44,R,5,2012-09-11,6,6,13.5963,16.6543
607849,6,8,11.8201,7.417,1,1,2018-07-04,4,81,G,2013-03-11,835,363230.91,W,7,2017-11-25,7,0,6.2779,7.444
219688,9,1,14.1869,9.7822,2,1,2012-05-25,4,25,C,2020-08-21,771,126907.22,O,3,2020-11-02,9,1,6.9753,16.1802
654430,5,4,11.1128,11.7109,6,7,2017-11-23,9,14,E,2017-02-13,710,340002.06,F,9,2013-11-28,6,9,10.4163,7.6353
123843,3,6,14.6639,11.14,8,7,2013-11-26,6,61,E,2020-10-04,669,379686.97,O,3,2018-01-08,9,8,12.6102,15.9367
871511,0,1,14.1046,8.2207,7,4,2011-04-22,7,32,F,2021-05-30,899,241107.09,F,8,2022-10-12,6,3,9.7444,16.1489
260563,4,8,1.9696,10.6393,6,0,2011-05-30,5,40,A,2014-12-20,642,463814.4,W,2,2019-08-17,4,7,5.236,8.5524
830591,6,6,4.251,15.2247,1,8,2015-07-24,2,69,A,2013-12-16,540,338106.9,W,4,2012-08-23,6,7,7.4364,8.9218
325202,3,5,9.6872,14.7033,6,6,2016-11-02,5,10,F,2011-04-18,449,454871.54,F,5,2016-06-16,1,1,10.2197,10.9026
358969,6,7,5.9576,7.3712,3,2,2019-12-08,8,17,C,2017-04-01,694,434343.22,W,4,2016-08-24,9,4,7.732,11.8404
592708,6,9,3.801,10.1689,4,3,2018-06-26,3,51,E,2014-11-17,130,348708.52,O,5,2021-10-12,8,5,11.4075,16.465
306961,6,1,7.8685,15.4017,8,8,2019-03-15,4,67,E,2014-09-05,754,140997.23,W,4,2016-08-10,5,3,11.2061,7.472
118544,3,0,6.4901,14.5478,5,9,2010-04-19,4,62,B,2014-11-26,307,327960.75,F,1,2020-07-31,3,4,7.1093,16.4941
217444,3,5,8.4511,14.5665,2,3,2020-07-29,7,75,B,2021-06-21,295,67189.03,F,3,2019-02-11,3,9,10.9985,16.0523
801603,7,7,1.723,15.8178,6,0,2014-09-23,5,75,D,2013-03-23,756,214952.67,O,6,2018-05-29,9,0,7.938,15.6899
491600,4,0,6.3395,10.6491,2,1,2018-08-21,5,73,C,2013-12-20,913,302072.94,R,2,2017-05-08,9,5,5.5051,10.5251
728406,5,7,9.1723,10.8084,6,9,2018-05-28,3,19,E,2015-11-10,377,46084.74,W,9,2019-11-22,7,5,14.2284,17.2832
712207,3,8,13.6579,13.3659,8,2,2013-10-24,5,61,D,2020-11-30,935,207441.62,F,6,2020-04-01,0,8,14.869,10.0688
238805,2,1,12.962,11.459,2,2,2011-10-30,1,11,A,2018-09-12,424,117236.51,W,3,2019-08-16,3,0,12.1799,15.4946
480299,9,7,11.92,9.4761,8,5,2012-04-04,1,22,C,2016-11-21,364,480355.2,F,1,2018-02-26,3,4,11.6671,6.8547
404345,8,0,11.4323,12.3795,5,5,2020-06-22,9,55,G,2016-02-25,657,257881.3,W,8,2012-03-27,2,1,10.9727,5.3134
103137,9,0,14.3508,17.7505,4,7,2020-10-15,6,85,B,2014-03-18,458,67552.97,F,8,2014-02-06,8,9,11.2281,6.7244
307606,5,4,13.6164,7.915,9,9,2010-08-21,9,83,G,2012-12-09,284,250629.71,O,2,2013-08-21,3,1,10.1233,16.6741
570566,5,3,7.5541,6.7909,2,1,2015-01-08,2,85,G,2012-05-02,591,228877.99,R,2,2019-02-22,5,2,7.7906,17.643
526768,1,6,1.3778,7.2908,7,0,2019-02-16,5,21,G,2020-05-28,537,389099.68,F,5,2018-08-03,9,2,8.869,11.8097
846816,3,8,6.8344,10.4,7,9,2014-01-09,1,22,G,2014-05-15,676,369245.54,R,8,2018-01-30,0,5,9.4738,16.373
369740,4,4,11.777,5.6603,8,5,2017-07-21,8,77,D,2011-10-27,860,129005.74,F,6,2016-03-07,2,2,5.0189,13.1772
365737,5,4,10.4142,8.3621,8,2,2012-11-30,7,36,G,2019-08-22,311,268522.29,R,4,2022-08-16,5,8,10.0192,7.0352
801765,0,2,7.068,9.7037,3,7,2015-04-04,3,64,B,2017-07-20,404,229665.78,R,3,2014-12-27,1,9,11.8296,6.1544
193159,0,4,8.1637,5.0798,9,2,2019-06-22,9,16,B,2014-12-26,162,211790.19,F,2,2017-05-22,7,9,5.2937,8.6312
553423,9,5,1.7476,14.5517,1,6,2016-09-18,7,33,B,2016-01-27,158,259238.73,R,7,2021-06-22,0,3,12.5048,14.422
825005,0,9,4.9881,15.9675,3,3,2019-05-19,8,11,E,2016-06-18,798,374482.75,O,3,2015-04-05,4,8,6.8211,14.5695
399061,7,0,9.1323,10.3532,7,6,2015-03-04,2,47,F,2021-12-14,122,122647.04,R,9,2013-12-04,9,4,11.693,12.5455
873430,1,1,10.9139,11.7097,5,6,2018-12-16,9,51,E,2016-01-21,663,449075.06,R,4,2014-09-17,6,1,7.8379,5.7436
141389,1,5,11.9417,9.8324,5,7,2019-08-19,4,77,D,2019-11-06,636,320376.56,O,3,2019-12-13,8,1,11.3108,5.1192
239266,0,3,11.8088,16.4736,7,4,2020-09-27,6,10,F,2017-04-01,314,171769.73,O,3,2017-10-11,7,2,13.2501,14.2051
526562,1,6,8.9012,5.511,5,4,2014-03-12,8,42,E,2012-08-11,796,122410.07,O,8,2013-11-01,7,1,9.8167,8.8359
730408,1,8,12.8841,8.2868,8,9,2020-07-20,2,18,A,2017-07-13,808,220351.07,O,5,2020-09-14,6,7,13.2373,12.9019
621318,5,7,8.8254,13.4571,2,6,2012-12-31,7,41,C,2015-10-20,660,99545.89,F,9,2021-07-08,3,9,14.9797,18.8691
880584,6,3,1.0263,12.4119,9,3,2013-12-05,5,87,A,2011-05-06,664,77399.9,W,5,2012-07-23,5,8,8.112,13.9391
386617,7,7,11.8249,13.5251,9,6,2011-08-13,5,24,F,2017-08-07,752,282294.53,F,6,2015-09-01,7,8,12.2729,9.0656
681193,1,4,10.6722,16.9138,1,0,2016-07-16,7,45,F,2017-12-26,708,417343.64,F,3,2012-06-02,9,5,8.7322,13.4784
352884,8,8,12.0876,11.7787,7,2,2013-06-28,2,26,E,2013-01-17,267,138299.0,F,2,2020-01-23,3,5,10.5076,16.5062
537354,4,8,13.6224,9.544,8,7,2019-02-22,7,90,A,2012-06-10,721,172709.4,W,4,2015-01-19,9,1,7.4306,7.4708
174594,1,7,6.2103,14.6514,4,7,2010-01-15,7,87,E,2013-04-08,800,42611.75,R,7,2020-03-30,8,9,6.2481,5.6303
378037,6,4,13.9077,10.2683,5,2,2013-06-12,5,21,B,2016-04-17,173,252003.59,R,6,2019-04-01,1,4,14.2014,7.0187
700959,1,2,13.6623,13.5918,8,7,2013-10-13,1,20,E,2012-04-23,567,384398.44,R,6,2014-02-24,6,8,8.9215,13.5031
582500,0,9,14.8903,9.4209,1,0,2017-11-29,9,34,A,2017-09-01,268,112413.87,O,3,2012-05-27,7,9,6.3525,5.4781
735639,7,6,8.5744,9.9785,1,0,2018-06-29,9,43,F,2019-03-28,689,376036.11,R,2,2016-03-16,2,4,14.7519,17.233
760179,6,8,7.077,7.5201,5,6,2016-12-23,8,20,B,2013-09-14,927,129378.81,R,9,2022-02-19,2,3,11.8686,6.9113
618648,8,8,14.9188,8.1121,3,5,2012-09-15,9,83,D,2021-12-09,885,157180.37,R,9,2013-04-27,6,9,13.9219,9.2494
509984,9,8,1.0602,14.8801,9,3,2016-03-16,1,35,C,2018-01-27,557,327065.62,O,2,2012-12-12,6,4,10.0939,18.9712
627010,2,4,3.9813,5.7788,2,9,2018-08-07,9,75,E,2017-05-30,765,432695.19,W,8,2013-02-02,5,7,13.7516,18.7327
648696,0,3,5.8799,13.3634,2,8,2013-07-12,8,17,B,2021-06-08,667,203470.45,R,5,2019-12-23,4,0,6.4536,8.5
697825,0,9,1.7048,15.4451,5,7,2020-10-29,8,50,E,2016-03-07,788,395029.02,O,9,2021-07-05,0,0,5.3097,10.1653
808966,6,5,4.0893,11.5413,2,3,2019-11-26,1,32,G,2021-03-30,220,123749.92,W,3,2014-07-26,4,5,5.4287,5.454
676132,6,7,11.4587,5.6811,9,8,2012-07-04,7,19,B,2020-10-12,854,234966.69,W,8,2021-04-18,1,8,7.5984,11.276
883622,6,8,8.4154,6.5676,4,2,2014-09-25,4,64,B,2015-10-07,942,88797.73,W,7,2022-01-16,9,9,13.7216,5.9258
872953,0,0,2.5175,13.6568,4,8,2017-05-27,9,82,G,2014-12-28,243,348937.18,F,1,2021-09-21,1,2,12.3456,13.5376
886530,6,3,13.6751,15.9782,8,7,2016-12-09,6,88,F,2015-09-25,143,377045.16,O,7,2019-04-22,1,5,13.5932,14.2332
618637,4,6,4.5985,8.1262,3,8,2012-01-16,9,80,E,2016-08-27,136,466782.71,W,8,2019-04-06,0,1,7.9383,15.2799
874893,8,3,4.7141,14.6917,9,1,2019-04-08,2,66,D,2011-11-14,384,97832.74,W,6,2016-11-28,5,6,12.7267,17.9478
424492,1,4,8.4913,6.9637,3,7,2020-10-02,3,68,B,2019-01-03,193,191647.16,O,4,2020-10-14,5,2,6.0816,7.4786
343325,5,4,12.2895,6.6503,5,2,2017-01-31,9,66,F,2011-12-12,541,198936.87,O,2,2022-09-09,3,2,14.3927,15.0813
155674,5,4,6.5225,14.5382,2,7,2018-09-10,2,36,F,2012-12-12,814,428529.97,R,2,2013-08-01,3,0,12.0503,17.6813
636595,1,5,2.2127,13.755,5,2,2016-07-10,2,63,F,2018-06-12,642,383131.67,W,5,2012-11-04,6,9,8.792,6.1521
715489,8,7,1.8983,13.3938,1,2,2017-04-05,7,60,E,2021-06-17,535,53970.65,O,2,2016-11-11,5,6,12.1206,5.0827
635485,7,2,10.2156,16.0674,1,2,2010-04-22,8,90,D,2011-08-19,578,22447.12,W,1,2014-04-01,6,1,7.0404,16.82
349721,6,0,5.5808,9.8223,5,2,2015-08-08,3,86,C,2018-08-07,454,35881.64,R,7,2019-03-07,7,7,5.2166,7.4445
831816,0,3,4.8474,6.2897,1,0,2012-02-02,6,54,G,2017-02-28,422,237764.95,W,9,2018-10-18,7,1,7.9367,14.4761
520336,3,3,4.1073,13.9183,6,5,2020-06-20,3,25,B,2020-09-21,280,41490.99,O,8,2021-07-08,0,5,9.8137,15.176
333692,1,6,10.9741,11.6646,2,0,2010-03-31,5,20,E,2018-01-22,658,296793.3,F,6,2013-04-28,4,9,13.8825,9.417
251145,8,8,1.2491,14.2313,8,4,2010-05-08,7,31,C,2021-03-17,168,34373.35,R,4,2012-05-28,2,8,5.7379,6.2782
