INT-RATE-BORR,INT-RATE-BORR-1ST,APPLTN-CDE,FULLY-PD-CDE,FULLY-MTURD-CDE,ADVNC-UNCLSD-CDE,ACT-COLLCTN-ONLY-CDE,ASSOC-TYP-NOTE-CDE,PURCH-CDE,NBR-PYMTS-AMORTN,INSTLMTS-INT-ONLY-CNT,SALE-STAT-CDE,FIXD-PRD-INIT-LGTH,MORT-HLDR-CDE,YR-LN-CLSD,DTE-LN-SLD-OR-PLDGD,FMHA-DIR-TO-INSRD-CDE,DTE-CLSG,DTE-LN-EXPRTN,LN-AMT,RECVRBL-CST-CHGS,PRIN-CR-LN,INT-CR-LN,INT-FCL-LN,SCHED-STAT,PYMT-EXTRA-AMT-CUM,CR-NON-CSH-APPLTN-TYP-CDE,CR-NON-CSH-LST-AMT-APPLD,DTE-LST-NON-CSH-CR,DTE-LST-CSH-CR,DTE-NEXT-INSTLMT-DUE,INSTLMT-DUE-NEXT-AMT,INSTLMT-NEXT-TYP-CDE,MTURD-CDE-DIR-RE,DTE-INSTLMT-DUE,INSTLMT-DUE-AMT,INSTLMT-TYP-CDE,SUSP-CDE-LN,DTE-LST-RGSTR-DTL,RGSTR-TYP-LST-CHNG,LN-NBR-OLD,INT-ASSTNC-CDE,WRTF-CDE
4.0356,10.3747,3,0,0,3,1,1,V,118,3,4,40,78,20,2013-10-18,0,2011-06-29,2043-11-13,913858.54,10382.17,14162.54,43259.28,16623.4,26898.19,23061.6,Z,68403.29,2014-11-10,2014-10-04,2013-05-26,1243.35,4,4,2014-10-25,3877.21,W,9,2013-03-20,22,26,2,I
8.2488,9.1877,3,0,0,2,1,0,D,100,5,3,41,79,20,2019-09-19,1,2011-10-06,2046-09-26,1832646.39,39293.76,32812.11,16789.46,41317.63,42873.38,64015.73,V,41411.01,2016-06-22,2016-12-04,2014-07-21,1660.89,3,6,2013-10-31,3711.42,M,9,2017-01-10,26,41,5,E
12.3687,12.884,3,1,0,2,1,1,S,254,5,1,31,67,20,2020-11-17,1,2017-06-20,2046-06-21,3436469.96,36397.31,24632.32,37007.09,23602.62,18165.8,32092.66,S,37825.43,2018-03-31,2015-01-08,2015-08-20,3197.19,1,5,2016-10-31,2807.25,M,8,2013-09-02,36,38,3,W
5.9853,5.3998,1,0,1,2,0,1,C,092,2,1,16,74,20,2016-05-05,1,2016-08-05,2051-06-28,217317.02,35963.01,25524.81,15373.06,30101.9,41524.05,41729.98,Z,31031.89,2015-05-07,2016-05-31,2013-03-26,2612.57,1,4,2014-05-15,1124.59,W,7,2017-09-23,24,92,4,B
13.0403,12.2021,1,0,0,3,0,0,U,125,4,4,33,60,20,2016-03-18,0,2020-08-04,2047-03-22,1234300.48,23039.26,22651.0,40787.54,35442.79,24080.11,21111.83,U,58679.27,2016-09-16,2019-04-19,2015-06-19,2571.09,1,5,2021-05-05,1460.27,S,9,2015-08-09,32,23,2,G
8.4816,2.0314,3,1,2,3,0,0,U,133,2,2,40,63,20,2018-06-26,0,2019-05-09,2043-02-05,4684033.07,39926.74,44677.76,49934.17,23525.2,45054.84,69966.43,D,69719.46,2014-11-12,2014-04-13,2017-04-15,2090.85,2,4,2014-01-12,3310.5,M,8,2019-05-29,26,38,5,O
5.5726,6.9617,3,0,1,3,0,1,U,286,2,4,22,64,20,2015-06-29,0,2011-10-17,2047-01-19,4482745.55,24414.75,12772.28,12120.29,31487.91,28907.43,56279.17,Y,31265.74,2017-09-25,2018-09-04,2019-08-22,2591.94,5,6,2014-12-18,2447.11,W,6,2015-08-09,20,78,1,S
1.8982,13.7423,1,1,2,0,0,0,T,290,1,4,14,68,20,2016-09-23,0,2017-12-07,2046-07-28,4963438.49,10089.24,17268.86,14056.6,30093.83,43973.56,42380.14,E,43382.58,2016-03-05,2015-10-04,2014-12-18,2068.39,6,5,2022-07-05,1032.46,A,9,2012-08-22,33,68,3,W
3.7869,14.6895,3,1,0,0,1,0,U,297,4,3,32,73,20,2017-10-12,0,2012-08-16,2048-07-07,2149208.16,46711.15,36381.11,25133.22,49142.67,30042.28,22297.88,K,88334.04,2014-11-23,2017-04-10,2015-06-08,2915.01,3,6,2015-10-14,1966.46,W,9,2019-05-29,23,75,3,S
11.5517,12.491,1,1,0,0,1,1,S,214,5,2,43,60,20,2020-03-13,1,2017-03-28,2049-12-12,4420868.25,49847.01,22185.26,27614.57,21209.72,35396.54,63364.4,M,59667.28,2014-03-06,2013-10-21,2018-06-15,3848.28,2,4,2013-02-01,3100.78,S,8,2017-12-19,29,27,4,N
12.9182,1.7588,3,0,1,1,0,0,V,192,6,2,28,80,20,2015-09-03,0,2021-09-19,2049-10-25,2344732.94,12156.4,27853.87,18514.26,49497.39,12032.74,65366.27,N,54662.36,2014-10-28,2014-11-13,2016-10-17,3620.73,5,7,2022-01-11,1665.54,A,7,2010-06-03,32,56,5,I
6.684,10.5901,1,1,0,3,1,1,S,085,2,3,41,72,20,2018-05-12,1,2016-01-02,2050-02-05,1280795.86,44805.12,34427.92,41374.94,30382.21,34232.08,26104.51,H,41173.01,2013-09-14,2016-08-29,2016-06-13,1749.72,4,6,2012-08-25,1234.93,M,5,2014-04-02,35,35,4,C
4.4075,13.5113,2,1,1,0,1,0,T,287,1,4,20,65,20,2013-04-22,1,2011-09-21,2048-09-23,125973.64,42870.71,19549.15,43503.71,11482.28,34755.92,47806.43,A,81834.32,2017-03-03,2019-12-18,2019-01-29,3019.68,3,6,2018-12-27,1041.22,M,7,2017-05-21,20,16,2,E
5.3662,3.1164,2,1,1,1,0,1,D,132,5,4,29,73,20,2018-01-24,1,2021-11-14,2046-07-08,3989139.32,32402.47,21331.13,28959.0,10200.94,48417.63,55015.87,F,43645.26,2018-05-08,2018-09-09,2014-06-10,1708.43,2,4,2018-08-25,2637.53,W,7,2019-11-22,36,63,2,B
4.7273,9.3417,1,0,0,3,0,1,U,236,1,1,13,69,20,2017-12-14,0,2013-07-22,2050-01-13,2899690.32,25107.59,28364.01,25492.46,26193.86,39298.33,42451.44,H,32837.39,2017-10-19,2019-05-02,2016-11-30,3310.13,3,5,2021-04-30,3049.08,A,8,2018-10-25,37,71,5,W
12.3578,10.6176,1,0,0,2,1,1,V,182,1,1,26,70,20,2018-03-25,0,2017-10-20,2043-09-09,4083228.82,35604.94,10158.83,45266.74,25503.3,20746.59,54828.79,J,41187.66,2019-05-01,2013-02-03,2019-09-27,2041.48,6,5,2021-01-13,1927.22,S,8,2010-07-07,27,01,2,M
9.58,5.1973,2,0,0,3,0,0,S,185,3,1,15,61,20,2011-02-03,0,2014-09-28,2042-08-18,1319132.78,25678.52,19205.33,24547.97,34436.6,26228.39,66333.94,L,56078.28,2014-01-22,2017-11-06,2019-11-29,1246.38,3,4,2015-10-22,3913.71,W,5,2019-09-12,20,43,5,E
3.2841,7.6655,2,0,0,3,0,0,V,254,1,3,25,78,20,2015-11-24,1,2019-10-25,2044-12-28,2816903.16,21968.0,34447.67,32264.08,16274.25,12013.02,53004.74,I,57113.04,2015-04-21,2019-01-12,2019-03-22,3330.45,2,5,2020-12-20,3172.32,A,5,2010-05-16,21,96,4,N
4.5858,4.5206,1,1,2,0,1,1,V,144,3,2,49,79,20,2016-08-05,1,2017-06-19,2047-02-23,1196346.3,29741.5,35103.63,19036.2,22343.5,41428.18,36544.88,U,62188.12,2019-10-21,2017-10-27,2013-06-05,1595.97,3,6,2022-12-29,1225.28,S,6,2014-01-22,22,65,5,S
10.3529,12.7588,3,1,1,2,1,0,T,279,5,2,15,70,20,2014-08-02,1,2020-11-25,2042-06-20,4321748.86,47563.66,14980.89,30865.21,49673.79,43823.25,28391.59,R,31720.83,2019-01-17,2017-10-03,2013-10-20,1610.6,2,5,2014-02-01,2022.14,M,5,2016-10-24,25,26,4,N
11.463,14.9462,1,0,2,0,0,0,T,053,5,2,37,72,20,2015-08-31,1,2017-11-29,2048-03-31,3608077.9,43771.73,25386.67,26235.17,40952.08,34485.78,36111.76,C,39391.35,2019-11-19,2018-09-26,2019-07-20,2091.3,4,7,2017-06-13,1602.85,Q,7,2012-04-30,36,75,1,N
12.3575,10.8581,3,1,1,2,1,1,T,178,1,4,26,76,20,2011-12-10,0,2016-12-27,2045-03-25,599937.81,29081.73,23619.05,33083.03,14489.43,12871.58,31800.04,E,58093.05,2014-09-14,2016-07-20,2019-09-21,1818.73,5,7,2014-12-29,2806.76,M,7,2017-05-29,27,01,5,L
12.5823,13.7312,3,0,2,0,0,0,C,022,1,2,16,64,20,2019-04-27,0,2012-01-07,2045-09-11,2518045.08,40960.81,40599.52,26030.98,18935.55,34958.7,53195.62,L,85700.92,2015-03-22,2017-11-17,2014-10-26,1511.28,3,6,2017-08-05,3729.96,M,6,2010-08-09,24,65,2,V
11.8054,8.6056,2,1,0,1,0,1,C,091,5,1,48,60,20,2013-07-05,0,2021-09-28,2042-08-22,4835184.81,23185.66,19393.45,15478.88,49381.14,12517.69,61839.77,J,41316.8,2018-10-07,2018-11-10,2016-11-02,3377.07,6,4,2016-02-29,1990.17,Q,6,2012-10-19,21,19,4,N
3.2964,7.3075,2,0,1,3,0,1,S,120,4,4,12,62,20,2018-09-12,0,2020-01-24,2051-04-09,2672578.72,11067.43,16678.6,22051.04,47295.72,35216.54,53079.23,D,40378.5,2016-03-20,2018-04-06,2017-01-06,2331.51,1,6,2020-11-23,3046.17,Q,8,2011-12-28,20,86,4,F
3.9679,8.3972,2,0,2,1,0,1,V,213,3,2,17,71,20,2011-05-22,1,2012-01-11,2043-04-02,859460.37,22408.6,13302.92,14147.44,31154.39,33838.44,24536.07,X,52715.6,2015-10-24,2016-03-27,2013-02-27,3881.19,1,7,2015-10-07,2229.84,M,5,2013-09-02,26,02,5,T
8.8408,12.2015,1,1,2,3,0,1,U,024,1,3,49,80,20,2013-11-18,1,2019-06-30,2045-12-29,876144.68,35544.25,32594.53,34325.49,18773.36,47946.0,37137.97,I,69688.09,2013-03-19,2014-06-08,2015-09-22,2951.16,4,6,2014-09-24,3185.75,A,7,2012-02-18,37,15,3,J
5.9727,8.1702,2,1,1,2,0,0,V,219,2,2,36,61,20,2020-10-26,0,2011-06-25,2049-05-22,3643060.43,12142.27,16833.14,25423.09,36891.83,19710.98,28152.8,N,78293.65,2013-06-26,2013-10-08,2019-04-02,1226.75,4,4,2015-02-12,2181.65,M,9,2011-06-29,25,31,3,R
9.2126,9.0518,2,0,2,2,0,1,V,084,1,2,21,73,20,2016-05-13,0,2011-11-21,2050-02-04,4581686.71,21812.02,18259.3,29201.54,13935.12,41872.32,60843.75,Q,32979.11,2013-06-08,2018-06-14,2019-01-29,3438.05,1,6,2019-12-02,2688.38,Q,8,2015-06-18,34,64,3,D
6.8332,4.8252,2,0,2,3,1,1,V,186,4,4,22,74,20,2012-04-16,0,2017-03-08,2043-09-09,3721726.83,19936.97,25419.05,21817.72,33619.24,23861.36,24007.39,A,56601.26,2018-02-23,2017-06-16,2013-08-18,2852.53,4,5,2022-02-18,2510.71,A,7,2011-11-17,35,20,5,E
2.9054,5.1389,3,0,0,3,0,0,T,095,3,1,47,76,20,2021-01-29,1,2014-08-09,2051-09-02,1913377.38,39758.82,18304.11,43865.22,11293.68,12833.19,40801.03,K,42899.28,2016-04-25,2014-02-16,2018-03-06,2859.39,2,4,2013-06-05,1908.97,M,8,2017-10-26,25,03,4,A
13.5428,5.15,3,0,0,2,1,1,S,277,2,1,18,80,20,2013-06-11,1,2020-06-30,2044-02-02,3440442.43,49549.0,33564.66,43519.34,39135.54,40714.85,24017.98,H,73037.28,2019-11-13,2018-10-13,2016-11-15,1441.74,5,7,2017-05-06,3673.36,Q,7,2012-07-22,26,55,3,H
3.4073,5.2562,1,1,2,1,0,0,C,223,4,4,48,71,20,2021-01-03,0,2013-05-25,2048-02-01,1618047.43,44783.33,15924.8,38465.95,40650.5,14745.82,52840.49,E,49988.14,2018-07-10,2016-09-10,2018-05-15,3136.34,4,6,2017-04-20,2517.07,A,9,2010-04-01,29,21,1,Q
4.5061,9.2652,3,0,1,0,1,1,V,178,1,3,33,64,20,2011-06-14,0,2013-07-26,2051-02-09,4855477.19,22226.72,25977.98,30835.53,24679.85,30850.65,26496.02,D,73342.33,2013-01-24,2017-08-30,2015-11-29,1738.36,3,7,2016-06-29,3122.44,S,9,2010-04-28,34,07,1,S
14.1331,2.6597,1,0,1,1,0,0,C,016,5,3,32,61,20,2011-03-24,1,2020-10-16,2041-11-02,3246075.52,36428.29,18028.2,48611.35,47952.58,43669.77,34702.28,L,85790.36,2019-10-12,2018-05-27,2013-01-27,2502.94,4,4,2020-06-03,2854.72,S,6,2020-07-07,20,76,2,H
12.2407,3.1874,2,1,1,1,1,0,U,131,1,2,11,77,20,2021-08-24,1,2016-05-16,2045-12-31,4128345.24,40622.28,19691.28,28100.32,29720.07,41633.73,55029.94,I,51336.99,2019-12-18,2015-12-14,2015-09-15,3879.24,4,6,2016-05-12,1762.97,Q,8,2015-10-13,21,87,1,G
9.6324,14.1449,3,0,2,3,1,0,S,057,1,1,46,74,20,2013-10-10,1,2013-06-25,2046-04-02,4288339.75,35096.81,23149.91,45873.44,27401.14,13577.13,46858.16,H,89776.12,2018-10-22,2014-09-19,2017-06-13,3771.03,1,7,2015-02-10,1870.86,Q,6,2014-03-02,31,24,4,R
8.9174,13.0847,2,1,2,0,1,0,U,194,4,4,40,62,20,2016-06-12,1,2013-08-11,2051-11-12,1734681.99,12486.84,43940.32,16517.26,25048.49,10965.59,40825.55,N,80782.54,2017-01-17,2013-04-06,2014-06-22,2458.62,2,6,2014-08-23,3942.91,Q,6,2015-11-14,29,68,5,R
10.6158,9.4666,1,0,1,2,0,1,V,229,4,1,24,78,20,2020-12-12,0,2015-07-28,2043-11-27,4679317.33,17833.13,32923.95,49675.42,10919.88,31177.13,47367.07,P,78551.12,2015-06-17,2016-04-26,2017-01-17,2027.99,2,7,2015-06-28,1534.33,Q,6,2018-12-06,21,56,5,R
7.9818,11.2723,3,1,0,1,0,0,U,200,3,1,14,77,20,2014-09-16,1,2017-03-10,2051-11-01,2980551.32,30882.73,24393.29,36658.45,18058.73,11810.67,20945.17,X,38216.41,2018-07-26,2014-01-21,2013-11-07,2971.55,3,4,2012-06-03,3690.32,A,9,2011-09-11,32,63,2,U
12.3581,5.3522,2,1,1,2,1,1,U,034,6,3,10,75,20,2021-04-04,0,2012-02-29,2044-01-12,4562450.87,48165.6,11450.55,47691.17,36957.37,33910.62,22500.42,Y,77507.65,2018-04-06,2016-11-02,2018-10-02,3255.81,2,5,2015-07-02,1540.98,Q,7,2016-03-16,36,48,2,F
4.7406,13.7823,2,1,2,0,1,1,U,159,1,2,20,61,20,2019-11-17,0,2016-01-14,2045-01-04,2953616.36,19762.39,48058.01,16846.4,15131.44,36806.61,34354.53,M,45026.11,2018-07-19,2017-02-27,2013-10-10,3643.53,4,5,2012-01-18,1160.11,S,5,2017-04-24,25,78,2,O
10.1169,12.7464,2,1,2,0,0,1,V,216,5,3,25,68,20,2017-06-23,0,2011-12-07,2050-07-03,2530256.13,39754.45,27685.82,10533.71,13257.33,47974.06,42028.06,P,67605.36,2014-08-30,2018-11-19,2014-05-26,2350.15,5,7,2013-08-24,1632.22,S,8,2018-08-07,32,57,1,N
1.7767,13.1954,3,0,2,1,0,1,C,199,5,2,49,80,20,2011-01-22,1,2018-06-18,2049-08-09,2142527.28,42377.38,23720.87,13431.42,37427.16,18991.92,42973.52,Z,87480.2,2016-01-10,2016-04-23,2017-04-20,2754.48,3,4,2019-04-20,3027.24,S,8,2018-01-11,35,60,4,T
4.6397,4.8857,1,0,1,3,1,1,D,141,6,1,19,73,20,2021-02-26,1,2015-04-19,2050-05-11,3164876.47,42129.42,27585.11,33667.88,47794.94,21525.78,69864.97,B,37883.37,2018-04-06,2019-10-20,2014-07-14,3380.71,1,6,2012-02-20,1475.23,W,8,2019-04-08,33,49,4,K
10.3568,9.0184,1,1,2,2,0,0,V,180,6,2,46,71,20,2019-11-23,0,2014-11-10,2044-08-03,3644637.31,12081.3,41684.09,29988.43,32555.82,31016.05,43451.46,J,32202.57,2019-05-18,2017-11-25,2013-07-30,2421.09,6,5,2012-04-18,2469.5,M,6,2016-07-01,34,96,3,P
1.3906,4.8605,3,0,1,2,0,0,U,067,4,1,10,65,20,2014-09-05,1,2017-10-09,2050-11-15,1624623.89,31486.15,24637.34,21424.29,39622.7,48631.19,40115.67,C,60941.2,2019-09-17,2018-07-25,2014-08-29,1565.64,3,4,2020-10-16,3932.55,M,5,2010-08-17,27,29,5,X
2.2883,4.6066,1,0,0,2,0,1,S,283,1,3,23,69,20,2016-04-27,1,2014-09-22,2043-07-14,463360.36,22596.6,15857.03,17268.25,41475.41,38448.2,50383.28,A,55110.96,2014-01-26,2013-03-29,2015-09-13,3149.22,3,6,2012-12-09,1093.32,W,7,2013-03-18,37,65,5,L
6.6909,13.8687,1,0,1,0,1,0,V,084,5,4,11,76,20,2014-11-19,0,2015-10-11,2045-12-27,3477510.89,49054.37,30226.63,31622.98,15078.1,46711.02,47496.22,D,32977.44,2018-02-02,2019-05-11,2014-09-26,2490.97,6,7,2019-01-07,1466.4,S,9,2011-08-14,36,66,3,G
8.8555,14.733,3,0,2,3,0,0,D,262,3,3,30,66,20,2021-09-05,0,2021-08-23,2042-04-01,3493918.7,43102.07,25038.82,22089.87,22228.74,46064.58,34056.41,H,86762.01,2015-11-12,2016-02-21,2018-06-17,2850.05,1,6,2017-04-28,2941.13,S,7,2018-03-09,27,71,2,A
8.4217,2.0409,1,1,1,3,0,0,T,194,2,4,22,74,20,2015-11-27,0,2016-06-19,2042-01-02,4734809.44,33806.02,39331.27,22087.17,48732.24,30998.45,23056.22,H,87074.11,2015-11-24,2017-02-16,2015-02-25,3344.25,1,5,2018-02-05,2576.74,A,6,2016-09-13,35,29,2,N
12.3133,9.7948,3,0,2,0,1,0,C,050,4,2,20,77,20,2014-07-21,0,2017-04-18,2041-12-10,4883647.62,21906.83,15333.59,47974.11,37020.83,46731.16,38708.62,K,32847.62,2019-08-03,2018-05-16,2017-02-19,3482.61,5,7,2017-11-12,1790.38,W,9,2017-02-20,25,50,3,U
4.6895,8.2964,3,1,2,0,1,1,U,237,5,4,27,70,20,2017-05-02,1,2015-02-14,2047-04-18,3144059.95,31746.13,46426.05,12442.45,34820.61,36301.21,48120.01,W,48230.88,2018-05-17,2014-03-20,2014-12-24,2924.06,2,5,2016-11-10,1191.64,A,8,2013-07-19,27,44,3,K
14.6309,5.2252,3,0,2,3,0,0,C,280,2,3,19,60,20,2014-05-26,0,2019-01-20,2045-06-16,2106646.35,33799.07,46566.97,28876.8,24776.92,31989.93,59095.79,R,56969.46,2015-06-13,2018-02-18,2015-11-08,1033.94,5,5,2012-11-01,3534.94,Q,5,2014-05-02,37,50,1,R
5.8746,4.6563,2,1,0,2,0,0,S,075,5,4,19,60,20,2012-10-10,1,2012-03-02,2051-09-06,3917223.33,41571.71,38793.4,35491.37,22789.97,12013.51,69217.74,G,78389.77,2016-01-08,2018-08-17,2014-12-28,1421.01,4,7,2019-06-26,1393.02,S,8,2017-01-24,40,52,2,X
5.2784,6.239,3,0,1,2,1,0,T,195,6,1,41,64,20,2018-02-26,0,2017-05-22,2048-10-02,975967.21,18863.29,10463.33,13573.11,31650.51,47780.99,61007.9,Q,71451.79,2015-09-12,2018-04-22,2016-04-22,1044.93,6,4,2013-05-03,3967.37,M,5,2018-08-03,37,16,4,I
7.0419,4.9191,3,1,0,0,0,1,C,252,5,4,48,60,20,2012-01-13,1,2019-01-08,2051-08-06,3522607.13,37551.41,25007.88,21924.41,26911.95,30664.63,58567.43,B,80383.06,2013-06-04,2019-11-05,2019-08-21,1668.01,6,5,2019-11-24,2778.51,Q,9,2019-07-26,36,69,5,B
4.1709,4.2265,2,1,1,2,1,0,C,188,1,3,46,77,20,2015-01-17,1,2020-03-06,2043-02-23,4851145.23,32280.68,36552.9,26304.43,41091.39,29598.46,24581.7,N,67549.0,2015-01-24,2014-01-14,2017-06-18,3234.94,5,7,2018-12-01,3417.73,S,8,2015-09-25,23,53,4,T
10.8086,14.9834,2,1,1,0,0,0,D,106,1,2,35,71,20,2018-05-11,0,2014-07-23,2041-08-13,620144.68,33906.36,12111.99,12509.34,24158.23,31184.41,69411.95,I,76485.01,2019-03-20,2019-07-21,2014-12-18,2688.9,6,5,2012-08-19,3481.38,A,9,2014-09-26,22,65,4,T
13.1859,4.0363,3,1,0,1,1,0,V,286,5,4,35,79,20,2017-09-17,1,2020-11-18,2050-07-05,3064537.11,39542.87,21339.51,21440.97,48918.1,21312.5,67713.64,M,55882.83,2015-07-10,2014-06-07,2015-07-11,2149.52,1,6,2014-09-14,2390.95,W,5,2019-11-20,32,74,3,H
8.3201,13.9788,2,0,1,0,0,0,T,280,1,3,36,76,20,2020-03-19,0,2015-07-25,2042-07-18,586720.76,25574.27,19258.73,32329.86,34630.32,21477.08,51624.84,I,37297.72,2019-05-05,2013-04-01,2016-03-26,3562.07,1,7,2013-05-28,1044.4,M,9,2011-04-16,33,50,1,H
5.5161,8.9602,2,0,0,0,0,1,T,155,3,4,39,62,20,2013-12-06,0,2017-12-26,2051-12-02,588603.38,46600.96,32980.42,28251.1,25319.18,21875.23,37284.71,I,53993.56,2015-09-12,2019-09-01,2018-05-12,3768.87,4,5,2013-07-27,2110.49,W,8,2012-05-17,33,33,1,C
3.6175,14.4604,2,0,2,0,0,1,U,182,6,3,28,73,20,2020-05-18,0,2018-07-07,2048-08-07,1385419.78,45774.48,42010.56,48015.54,26248.39,10287.3,65216.06,F,60262.23,2015-07-28,2014-09-05,2019-07-28,1159.0,3,4,2016-12-10,2123.31,M,7,2015-12-01,39,27,5,G
10.4557,8.2194,1,1,1,0,0,1,T,131,5,3,26,72,20,2020-10-16,1,2016-01-23,2050-06-27,3167145.42,20415.52,40373.74,10650.59,29565.99,34392.78,50447.17,N,66412.19,2016-06-03,2019-06-09,2019-02-12,2706.9,1,4,2017-11-28,3885.9,S,6,2019-09-04,24,36,3,H
7.4981,2.3463,3,0,2,0,1,0,C,074,4,4,14,71,20,2012-12-11,1,2016-03-23,2043-10-22,2980177.55,19250.69,14027.64,40835.45,38869.51,32989.74,65228.25,J,59762.31,2019-01-11,2014-05-07,2014-09-28,2729.55,4,5,2014-03-09,2907.6,W,9,2017-02-27,39,33,5,T
10.0418,4.7277,2,0,2,1,0,0,T,116,2,1,34,70,20,2020-06-08,1,2016-03-03,2042-09-19,1394778.79,44493.47,19991.88,42024.19,20175.62,16858.53,39402.48,M,77887.25,2018-05-24,2017-09-23,2017-04-11,3475.72,1,7,2015-03-31,1982.99,W,7,2012-04-28,38,40,1,O
12.4457,1.0985,3,0,0,1,0,1,D,120,1,4,34,78,20,2014-12-23,1,2012-03-05,2049-10-18,312160.01,40089.21,37798.38,20204.98,40553.18,42868.58,56980.96,F,60104.05,2015-04-19,2013-01-04,2016-11-04,2040.5,6,7,2019-07-11,3037.47,M,6,2014-07-16,32,60,3,H
1.7399,3.3294,2,1,2,0,0,0,V,161,4,4,22,70,20,2017-01-15,0,2020-09-25,2049-10-19,448958.64,11638.37,13980.12,29245.61,17368.15,20807.65,23035.06,Z,43692.58,2014-11-20,2013-02-28,2014-02-27,2076.21,2,5,2014-02-22,2260.57,Q,6,2020-08-03,36,18,3,M
10.7826,3.5697,1,1,1,1,0,0,U,026,3,4,24,69,20,2018-08-08,0,2016-01-24,2051-04-20,2158233.46,15671.71,10462.15,39154.92,34605.03,15151.61,50675.82,N,82642.06,2014-06-13,2014-11-08,2019-08-14,3683.1,6,7,2015-02-07,1568.41,Q,8,2013-01-06,24,37,1,I
13.7941,5.7713,3,0,0,1,1,1,C,069,5,4,42,71,20,2015-07-27,0,2017-04-16,2045-05-24,1151966.06,13827.34,42297.4,32647.37,42933.67,32806.67,43136.42,K,50211.82,2015-01-23,2014-11-16,2014-08-07,3403.79,6,5,2016-04-30,2585.45,A,9,2010-02-19,36,40,1,W
8.6402,9.5459,3,0,0,2,1,0,D,021,1,1,20,75,20,2016-05-11,0,2019-09-17,2049-10-14,4393785.82,24874.95,18763.79,28890.63,33669.04,42210.07,57321.24,C,73849.61,2016-06-08,2013-07-22,2018-11-01,3006.14,4,4,2022-04-16,1337.52,A,6,2012-04-20,39,39,2,G
14.7284,3.6791,3,1,2,0,0,1,T,061,5,1,16,63,20,2021-02-14,1,2019-11-26,2049-06-01,3351293.07,32786.3,34913.58,47337.99,38815.92,39186.02,23226.27,L,67977.59,2013-12-28,2014-08-10,2016-09-23,2821.28,2,5,2017-09-30,3427.63,S,7,2017-08-24,36,47,1,S
12.403,3.5719,3,0,1,1,1,0,S,107,1,2,29,62,20,2017-03-19,0,2011-07-13,2050-11-11,660831.64,47368.47,26433.4,23743.3,29070.9,28787.49,53537.35,A,63783.14,2016-05-22,2017-08-26,2018-01-16,1167.79,2,4,2017-11-29,1503.61,A,6,2018-01-08,39,89,5,R
9.095,1.2086,1,1,0,2,1,0,C,060,6,3,28,69,20,2015-05-13,1,2014-11-23,2048-05-08,3835742.68,39687.46,10838.68,17061.62,30722.09,33573.29,54028.27,K,60367.03,2018-02-04,2017-04-18,2013-11-30,1706.79,6,6,2016-06-15,1170.82,S,9,2017-04-08,22,34,3,V
12.8651,4.6934,1,1,1,1,0,0,V,216,3,4,15,72,20,2014-08-18,0,2013-04-20,2041-05-20,4708004.43,29091.13,29528.94,11829.93,11999.11,30508.71,29632.03,G,82567.69,2013-11-13,2016-09-03,2016-12-23,1410.33,3,7,2016-02-23,1438.4,W,8,2016-01-20,28,28,2,M
8.7369,1.289,3,1,0,2,0,0,V,125,1,4,44,79,20,2011-06-18,0,2019-03-15,2046-01-23,1298955.72,43140.01,19573.36,47843.43,47812.56,42201.95,20333.52,X,76443.59,2017-05-19,2017-04-12,2019-06-06,2327.97,6,4,2012-05-14,2701.43,M,8,2019-11-27,30,84,5,B
5.1539,6.6643,2,0,0,3,0,0,S,057,5,1,35,62,20,2012-05-10,1,2016-08-19,2046-03-31,4117450.86,46439.89,25084.46,13987.23,29550.98,24311.43,26139.01,S,38978.3,2013-06-14,2015-08-31,2019-05-15,1459.83,2,7,2021-12-22,1580.75,A,7,2016-06-08,20,17,3,O
12.1467,14.9705,3,1,2,1,0,0,U,036,5,4,11,76,20,2018-12-12,1,2019-04-12,2050-01-03,764041.79,15924.59,19558.09,15931.02,41977.61,12078.71,23068.1,U,78883.2,2018-06-23,2014-04-02,2017-02-27,3571.18,3,6,2013-11-08,3675.73,W,6,2011-04-16,32,82,1,S
6.1088,4.8988,1,1,0,1,1,0,T,028,4,4,21,74,20,2021-05-19,1,2015-02-21,2048-12-31,3544348.61,39129.38,49717.49,46813.66,47884.3,36057.84,54392.47,C,38096.7,2017-11-08,2013-12-09,2014-01-17,2639.16,1,7,2016-05-05,3523.27,W,7,2015-10-12,22,40,1,N
3.539,4.8335,1,1,2,3,1,1,S,115,3,2,24,66,20,2015-03-22,1,2015-08-04,2051-02-23,1062240.34,22407.11,10234.32,27185.42,16526.39,40680.78,46411.43,T,55445.2,2016-06-18,2014-09-06,2014-11-17,3901.9,5,7,2018-07-15,2710.01,Q,6,2015-02-17,22,67,2,E
2.5211,9.4162,2,0,0,2,1,1,C,294,4,1,15,66,20,2018-07-06,1,2018-02-23,2048-07-18,921534.36,31170.24,25361.24,29570.06,28926.4,37364.0,22764.25,K,86939.07,2015-10-06,2017-06-23,2014-03-13,1648.0,3,7,2022-11-05,2558.3,Q,8,2018-01-22,20,09,2,M
