FD-CDE-2,FD-CDE-3RD,FD-CDE-4TH,LN-NBR,TYP-PLAN-CDE,WRTDWN-AMT-SCRD-RE,WRTDWN-AMT-NOT-SCRD-RE,BEGNG-MKT-VLU,ENDG-MKT-VLU,NET-RECVRY-VLU,POTL-RECPTR-AMT,RCVB-AMT-DUE,RCVB-AMT-PD,DTE-EFCTV,DTE-MTURTY,DTE-LST-CSH,DTE-FNL-PYMT,DTE-LST-RGSTR-DTL,RGSTR-TYP-LST-TRNSCTN,EQUITY-SALE-CONTR,APPLTN-CDE,FULLY-PD-CDE,FNL-RCVB-CDE,DTE-SALE-PROP,DTE-COMPLD-SRVCG-APPLTN,ASSTNC-TYP-CDE,DTE-OBLGN,CR-APPLD-NONCSH,DTE-LST-NONCSH,SUSP-CDE
79,5,7,49,8,-77318.12,-67262.58,16203.46,-70027.68,17504.06,-17053.9,-17429.47,-49766.7,41313,40643,51023,43043,111014,48,95,E,O5,9,50320,21314,121,100216,-12093.24,112114,3
59,1,3,31,0,-99099.64,-91765.06,78647.76,-81893.48,3290.94,-28867.55,-70480.15,11694.83,42314,42024,52523,43024,32017,69,69,M,R2,6,32916,100914,136,41021,41027.2,91718,7
38,6,9,41,6,-97678.53,42176.85,-17651.54,87955.43,42880.18,20064.61,69198.86,-15970.89,22514,21844,51923,22944,121520,67,72,F,J7,5,102419,91020,190,122319,99386.98,42315,3
38,7,2,64,0,-33057.97,76227.39,19008.06,-93296.7,68269.47,36700.29,-50343.9,23921.74,122313,121833,52823,123132,121013,14,18,X,E7,6,92821,72515,161,21023,31949.86,72415,0
79,6,8,53,9,31059.84,1240.53,-73619.08,-33072.42,11627.89,-96821.72,77754.1,87431.09,53012,52342,50723,53142,12013,59,69,Z,Y2,5,20319,81123,167,112716,-43730.69,111120,8
59,2,2,72,1,-18685.53,6630.98,-93515.54,-42999,-74968.73,34709.62,14596.56,17144.14,32414,32124,53023,33124,71217,29,69,Z,D5,7,42519,111421,154,32315,37790.98,32613,0
59,2,5,99,1,87732.5,84965.9,-52789.11,-649.78,26017.54,41491.76,-11029.82,97591.41,122412,121932,50823,123131,110516,60,26,A,E0,9,90920,100723,134,100322,7911.27,10618,0
38,7,7,74,7,10029.51,-29675.87,-92212.17,-60898.83,66955,54598.18,-62233.97,-49746.16,121111,120631,52623,123130,110922,42,43,R,D5,2,61114,90923,113,42819,-34033.63,120121,3
79,7,6,31,2,9166.41,-3817.48,-5455.25,85997.61,-12975.36,-54287.48,85149.91,-16089.62,40514,32844,50123,33144,20819,29,2,7,B1,6,40317,91121,116,122917,73670.83,42518,3
59,3,2,53,8,62510.54,-29780.27,-27027.74,92906.69,-91562.85,47799.53,-43252.84,-65982.35,70610,70130,51823,73130,62213,44,51,Q,J5,6,103017,70520,198,11721,5636.71,51622,0
18,3,7,9,9,48275.51,61458.48,59306.57,-79183.91,-65055.02,-96474.39,79742.09,14727.12,12713,12043,52923,13143,22920,5,94,L,T0,8,42320,92521,191,82922,-99992.78,12920,7
38,8,9,92,2,87192.31,-92435.49,91467.66,-1005.9,-67957.1,-33234.77,78421.41,96234.1,21314,20644,53023,22944,110918,80,33,B,D0,8,70913,40313,140,82620,57092.83,121114,5
59,3,8,44,5,46844.01,24820.96,61950.06,-19363.68,-93112.16,-53378.53,13347.07,53476.11,121112,120922,52323,123121,101022,43,35,E,P7,8,111016,52415,108,120616,60043.96,71421,4
59,3,9,34,0,29467.47,14074.91,62977.74,-92832.9,95165.71,-88874.63,28015.13,53909.24,50814,50334,50223,53134,60218,20,58,5,U1,8,90822,81821,164,60713,80660.68,120214,9
59,3,7,81,2,56617.87,-25842.65,23489.6,-10323.46,36245.89,-77599.53,-80582.42,-8214.07,102911,102621,50823,103121,42419,3,56,D,Z7,6,121315,80121,148,20918,-32981.89,42519,8
79,9,1,9,4,-66995.56,48922.3,-2518.52,-41634.64,87501.87,-27394.93,8856.69,28432.84,101014,100724,51123,103124,51822,47,80,X,Q8,9,111513,71522,163,20616,-29334.19,61516,4
38,9,6,58,2,-3958.04,-95793.01,79550.95,82158.9,14473.84,90798.89,26820.6,74659.73,122010,121240,51423,123139,72217,17,16,L,Y8,7,120717,51614,200,102017,-71646.63,92113,1
18,5,2,97,7,18713.47,-94771.08,95712.38,17418.95,51377.42,-30486.74,-34566.84,-21400.75,61113,60443,50823,63043,62021,37,79,O,A1,2,101413,61322,195,10822,-54910.35,110520,0
79,9,9,83,7,-11536.11,-34588.06,-9855.16,24275.55,73167.2,-44640.21,-72287.19,28145.38,80110,72920,51923,73120,11321,75,19,X,W2,4,82918,91416,173,70321,55571.86,12215,6
59,5,4,56,8,-51403.11,-67741.99,90972.47,58199.49,-16536.99,70877.6,44722.93,-22802.27,111910,111430,52523,113030,42117,66,61,C,K1,5,73016,112417,150,70913,65389.32,72319,0
18,6,1,10,0,17512.66,-30303.98,76257.56,98291.4,-96041.4,-18048.34,-53495,7316.16,92914,92434,50323,93034,100616,53,39,X,M3,1,40322,32213,168,21720,44206.47,112718,7
18,6,3,30,0,37021.26,40722.7,73017.5,24832.05,-53818.43,34292.24,-75833.1,31917.2,41514,41034,52123,43034,112114,90,79,K,D9,9,80417,81816,176,101420,-94987.98,70113,9
39,1,1,58,9,15565.2,49673.42,-79016.5,-52641.32,46628.52,2120.62,94644.03,-18237.38,42210,41730,53023,43030,90322,59,41,E,D7,8,40721,102813,142,31423,51596.73,92915,9
18,6,8,13,2,62431.67,58068.82,518.24,5621.8,-96687.32,-80795.68,35493.08,34791.3,71011,70721,50323,73121,51417,57,58,B,Q6,5,50720,62720,156,91922,60438.51,82422,0
59,7,1,8,7,23081.21,-5635.59,-71803.92,-33042.95,-24677.77,48446.39,-73949.99,-12181.41,101714,100944,51323,103144,80218,6,23,H,R6,8,122622,52719,121,111623,-20533.27,42618,6
18,7,6,60,1,-27448.99,4176.82,-22670.28,7516.43,30967.66,-34520.37,-61181.56,-94778.96,100111,92341,52723,93041,22517,39,7,2,L1,7,101915,101216,111,101418,98071.82,102613,8
18,7,9,46,3,27813.49,-14770.2,6111.1,-16884.22,99815.68,-88103.92,-45758.48,-43732.87,51110,50630,50323,53130,110721,51,90,U,O0,1,120613,71223,130,92916,-87473.91,12319,3
18,8,4,58,8,-67640.37,-16159.8,38001.01,64415.41,97275.89,-35920.8,-77464.46,-77619.67,31810,31520,50223,33120,71616,70,49,4,C4,8,100315,122913,191,91523,-56961.45,92516,9
39,3,5,77,0,10019.57,-30340.02,-73409.97,77908.34,48784.84,-77110.35,15864.08,-82.81,41112,40442,50923,43042,92120,84,25,P,V2,5,60414,82615,113,102317,9278.74,52915,9
18,8,8,28,4,-33579.9,71338.65,-95588.17,-11584.37,853.65,92498.4,-27781.66,-56524,80513,80323,52423,83123,41414,28,65,X,K3,7,52718,122921,191,52722,-78833.71,71918,0
39,3,6,25,1,65270.77,-12291.9,-57850.74,86021,35322.79,-30387.44,-70813.8,-69224.47,102414,101934,50523,103134,50921,99,54,P,K8,6,122414,43015,168,122317,46883.49,123021,8
59,8,9,12,1,92510.6,-64533.71,-30875.41,2837.8,68631.59,18663.19,-76607.32,25055.12,20810,20330,50623,22830,22221,45,97,L,P7,5,32916,91319,139,80616,-11408.26,62019,4
39,4,5,96,6,-2498.79,27339.48,14454.67,-44997.35,-38385.3,-20936.33,-23492.99,43312.49,111914,111144,51223,113044,40717,22,67,U,H4,1,12020,71523,167,81222,67688.55,83020,8
19,1,2,74,0,57829.88,-8613,85813.16,99657.91,-25825.68,-50656.11,-55717.46,52363.73,51511,51031,50123,53131,60820,93,84,8,C6,2,60117,82721,177,102215,24729.96,41320,3
39,6,3,23,0,32817.74,-93468.21,88205.06,-90927.79,-22532.28,71715.58,-56159.96,6435.66,81012,80342,51523,83142,30718,40,32,A,Z5,5,71922,31923,179,101716,60903.33,41519,2
19,1,6,33,8,-37732.33,46200.74,95363.26,30268.61,94326.75,-35016.41,-79851.6,-12465.99,122113,121443,50123,123142,101716,62,12,5,N3,2,20918,50621,122,42523,-66592.27,110513,7
56,7,3,53,6,96145.9,1039.74,34920.32,8351.14,15983.33,4391.67,-48990,-45609.94,111612,111422,51923,113022,63015,28,12,M,Y4,2,20213,112420,165,91415,-37144.3,110820,5
39,7,4,3,0,-9759.46,-85596.58,69644.53,19863.14,71846.61,-75990.07,59698.85,34729.28,43011,42241,50123,43041,100313,52,15,X,W6,2,82118,92015,116,30220,40267.1,72423,0
39,8,4,34,7,-69910.49,57534.14,-24202.31,17304.95,-49178.28,21897.66,57835.81,-61813.91,61012,60342,52723,63042,12222,38,49,T,T3,2,100519,90619,164,30118,-85800.62,30323,5
39,8,8,15,8,46462.39,21824.47,-46806.21,19775.03,-61856.49,34665.26,-45655.32,-50083.85,52711,51941,52123,53141,112118,32,34,R,X5,8,50815,120921,106,92020,-75661.55,101722,9
19,4,7,20,0,46435.56,53386.51,-5119.64,4222.19,-75440.18,-68847.62,-36069.65,97820.35,111412,110932,53023,113032,50613,77,31,L,W5,3,63113,120721,180,61923,-27103.1,41617,7
19,4,9,54,4,-39554.93,40015.53,34550.29,74328.64,69994.68,56024.74,-58738.34,21523.02,71812,71622,52923,73122,50120,35,86,Y,G2,4,80119,82213,185,90521,-86344.72,31623,7
19,5,1,74,1,30362.91,22334.82,97437.08,-26047.43,90685.93,90562.51,-80120.31,-65916.18,80812,80332,52223,83132,92415,47,77,T,A9,8,121918,100617,178,10913,50764.65,52221,7
39,9,9,17,5,52395.8,42117.47,-96888.22,-4291.75,-45075.98,-75414.8,52071.08,-943.39,51511,51221,52023,53121,21213,17,26,T,H0,4,20214,100117,129,82319,45624.4,61622,5
19,5,3,64,6,-61859.82,18554.59,11907.74,-51184.38,72384.85,96517.5,98959.6,-65819.88,102310,101830,51023,103130,111921,3,64,8,P3,4,21119,43118,130,50213,53805.5,120213,0
19,5,6,79,3,-77894.38,-56344.66,-69692.7,42938.97,-93814.29,-80333.58,10936.91,11974.6,60112,53022,50523,53122,120315,86,95,C,A8,9,61522,80619,148,22318,59742.36,111722,6
19,5,8,17,2,-43661.77,71897.75,-72983.3,-65364.49,84787.99,-10882.78,79582.98,-63523.27,110912,110432,52823,113032,70314,88,97,4,H6,8,60215,52622,103,112716,58927.48,42719,7
19,6,4,75,8,-44412.99,-54741.93,23146.9,3204.61,11041.18,-55355.55,-28089.51,69044.06,61211,60441,52123,63041,62319,84,66,N,U3,9,30721,62321,175,72118,-57210.8,72222,6
19,6,7,8,3,38364.6,768.78,99030.63,-42649.76,82899.33,-16488.96,-6031.19,-66361.18,20713,13143,50823,13143,103018,5,23,Z,L2,8,81721,112722,177,20420,46945.22,120520,9
81,1,5,92,2,-70879.63,83000.13,-92584.25,-56650.3,-78625.53,90548.04,-12199.88,17072.67,122514,122034,50723,123133,122521,51,25,4,K6,1,80920,111617,112,21921,-34146,50620,1
81,1,9,10,1,-53481.05,37930.85,-46857.74,-12537.27,-21725.23,-30992.67,31723.73,48575.3,102914,102434,50723,103134,62220,62,35,D,Z4,4,13114,30918,153,11223,-78636.94,111016,9
19,7,6,25,2,-18329.96,-20143.55,-68993.45,93106.34,97380.45,70870.81,-90546.92,90070.09,82110,81630,51323,83130,40518,30,77,A,X2,5,91723,113121,195,101217,-92901.21,81222,4
19,9,1,37,9,31968.99,-51917.19,44846.75,60334.09,-73005.61,-21683.81,85742.59,46137.77,42712,42522,52123,43022,62316,57,74,7,Y3,5,42323,32413,154,22322,38205.3,42617,8
81,3,6,29,0,-37834.82,41239.14,-86021.04,-27776.01,-4823.95,-29143.56,-95389.42,54062.65,41814,41334,50223,43034,121219,30,96,S,M5,3,93119,32013,165,82213,95250.85,113122,1
81,3,7,14,7,96945.58,40230.8,-85832.41,-68907.63,-39599.05,41288.18,-25403.34,55588.92,110510,110220,50723,113020,40814,70,63,F,S9,1,60420,121416,192,92420,82072.98,81714,0
19,9,6,94,1,79720.58,-97002.07,1085.53,-57408.36,-68334.7,-84987.5,72514.85,-1961.37,62113,61443,50523,63043,72414,78,87,W,F0,7,50714,82713,196,102818,86185.23,122223,9
81,6,5,36,7,-30654.63,-43407.8,68618.11,-39229.13,-25352.47,20715.61,-13779.64,47402.21,52713,52233,50223,53133,51517,59,45,T,Q1,9,22818,92116,192,122816,-50297.39,41021,8
81,6,9,58,1,70663.06,-38300.38,-37537.6,71178,-94798.1,8122.51,-76258.37,21687.89,51513,51033,50323,53133,81721,8,40,8,F4,3,70920,42420,194,40520,-38003.16,113020,2
61,2,3,91,3,40251.73,89837.97,79984.08,86826.04,89528.2,-93548.67,-88707.04,-2891.44,51711,51231,53023,53131,81913,80,66,I,X9,3,81813,122421,138,82219,-11444.58,91217,2
61,2,4,72,4,-40325.95,52785.77,14823.04,-55491.67,10830.56,44614.38,38683.05,-83827.8,13013,12343,51423,13143,101019,11,76,H,J8,6,21714,52618,177,50121,83107.94,91518,3
81,7,2,86,0,21023.02,34696.98,-89441.94,-66506.89,77298.33,-90751.54,30232.62,82356.79,22114,21924,52623,22924,50414,32,82,5,Y1,6,71615,51715,167,41220,-21953.7,92716,3
61,2,7,42,7,-35718.61,-20116.03,94295.92,-6989.39,-47090.69,-42639.54,-51252.31,34191.17,112214,111444,50323,113044,92318,89,32,Y,M8,3,93113,30623,119,102816,-54401.86,40615,1
61,2,8,90,2,7160.87,49421.78,72576.98,25760.33,-16060.85,-21522.6,-27467.14,25364.38,80613,80133,50123,83133,21115,26,82,I,K1,5,52219,50213,137,80220,-68737.65,90623,3
81,7,6,34,4,-16198.3,59754.69,-12514.48,-25264.7,98650.49,24091.67,15586.36,-90946.17,11912,11432,53023,13132,11019,24,11,8,B3,8,51717,62216,104,70320,-50828.36,82123,5
81,8,5,45,0,14853.39,-41686.93,11170.66,14535.29,-48745.08,-1869.81,24640.69,-15880.18,12514,11844,50223,13144,42715,82,55,V,L9,5,122119,41418,134,72317,-31534.76,12022,4
61,3,9,57,6,-21541.81,86550.93,68406.37,58508.42,-98944.45,38720.51,-22550.77,-51862.67,41711,41421,50623,43021,90914,34,24,Z,A9,1,113022,52418,142,53118,-17845.43,102619,5
81,9,1,40,0,88178.27,-21954.4,45629.53,66255.52,83411.62,2583.97,58820.08,29503.25,31313,31123,50923,33123,51722,26,96,B,B9,7,112917,61114,108,42819,25545.86,111016,1
